booking_id,customer_id,room_id,hotel_id,check_in_date,check_out_date,booking_date,nights,price,discount_percent,discounted_price,revenue,is_canceled,lead_time,no_of_guests,market_segment,booking_channel,meal_plan,rating,booking_time,payment_method,room_type
BKG040545,CID2892,291,59,2024-03-31,2024-04-01,2024-03-07,1,1287.93,10,1159.14,1159.14,0,24,2,Corporate,Corporate Direct,Breakfast Included,4.1,21:28,Credit Card,Standard
BKG040546,CID3060,176,36,2024-12-15,2024-12-18,2024-12-04,3,2978.06,25,2233.54,2233.54,0,11,1,Corporate,Corporate Direct,No Meal,4.8,15:23,UPI,Standard
BKG040547,CID2862,13,3,2024-10-01,2024-10-08,2024-09-09,7,22735.87,10,20462.28,20462.28,0,22,1,Travel Agent,Goibibo,No Meal,3.8,19:04,UPI,Premium
BKG040548,CID3765,102,21,2024-03-17,2024-03-19,2024-03-06,2,3406.96,20,2725.57,2725.57,0,11,2,OTA,MakeMyTrip,Full Board,4.8,15:14,Cash,Deluxe
BKG040549,CID0301,222,45,2024-07-31,2024-08-02,2024-07-11,2,4514.77,0,4514.77,4514.77,0,20,4,OTA,MakeMyTrip,No Meal,4.4,13:50,Cash,Deluxe
BKG040550,CID5871,263,53,2024-12-27,2024-12-31,2024-12-26,4,10903.08,0,10903.08,10903.08,0,1,3,OTA,Booking.com,Full Board,,19:54,UPI,Premium
BKG040551,CID2234,272,55,2024-11-07,2024-11-09,2024-10-11,2,3881.3,15,3299.1,3299.1,0,27,1,Online,OYO Website,Breakfast Included,3.2,22:17,UPI,Deluxe
BKG040552,CID1602,248,50,2024-12-15,2024-12-17,2024-11-24,2,6607.84,5,6277.45,0.0,1,21,4,Online,OYO App,Half Board,3.7,18:31,Credit Card,Premium
BKG040553,CID3482,262,53,2024-10-31,2024-11-03,2024-10-16,3,4646.81,0,4646.81,4646.81,0,15,1,OTA,Agoda,No Meal,3.2,13:06,Credit Card,Deluxe
BKG040554,CID0796,256,52,2024-09-04,2024-09-07,2024-08-17,3,5138.86,0,5138.86,5138.86,0,18,1,Travel Agent,Goibibo,No Meal,,05:13,Credit Card,Standard
BKG040555,CID0566,298,60,2024-02-22,2024-02-23,2024-01-01,1,3507.28,5,3331.92,3331.92,0,53,3,Online,OYO App,No Meal,4.3,15:15,Credit Card,Premium
BKG040556,CID5647,101,21,2024-08-13,2024-08-14,2024-06-22,1,1238.7,25,929.03,929.03,0,52,1,Corporate,Corporate Direct,No Meal,5.0,21:21,UPI,Standard
BKG040557,CID4310,302,61,2024-05-10,2024-05-12,2024-05-08,2,4122.45,5,3916.33,3916.33,0,2,4,OTA,Agoda,No Meal,3.5,22:15,UPI,Deluxe
BKG040558,CID6620,96,20,2024-05-09,2024-05-15,2024-04-26,6,10153.83,5,9646.14,9646.14,0,13,2,Corporate,Corporate Direct,Full Board,3.5,18:02,Debit Card,Standard
BKG040559,CID6086,187,38,2024-12-22,2024-12-23,2024-12-20,1,2240.53,5,2128.5,2128.5,0,2,2,Online,OYO App,Breakfast Included,5.0,16:34,Net Banking,Deluxe
BKG040560,CID2750,128,26,2024-09-05,2024-09-09,2024-08-17,4,12939.94,10,11645.95,11645.95,0,19,2,Online,OYO App,Breakfast Included,3.8,20:24,UPI,Premium
BKG040561,CID6094,46,10,2024-04-18,2024-04-19,2024-04-09,1,1281.62,15,1089.38,1089.38,0,9,1,OTA,Agoda,Breakfast Included,,19:28,Debit Card,Standard
BKG040562,CID3943,323,65,2024-02-29,2024-03-05,2024-02-22,5,12722.3,0,12722.3,12722.3,0,7,1,Online,OYO Website,Breakfast Included,5.0,02:04,Credit Card,Premium
BKG040563,CID6772,278,56,2024-05-30,2024-05-31,2024-04-16,1,3001.62,20,2401.3,2401.3,0,44,2,Travel Agent,Goibibo,Full Board,3.6,20:40,UPI,Premium
BKG040564,CID5731,57,12,2024-04-28,2024-04-29,2024-04-25,1,2062.43,0,2062.43,2062.43,0,3,1,Online,OYO Website,Breakfast Included,3.6,10:03,Wallet,Deluxe
BKG040565,CID3517,128,26,2024-06-28,2024-06-29,2024-06-25,1,3359.06,25,2519.3,2519.3,0,3,1,Corporate,Corporate Direct,No Meal,3.5,18:49,Credit Card,Premium
BKG040566,CID2063,158,32,2024-03-27,2024-03-29,2024-03-27,2,6972.38,25,5229.28,5229.28,0,0,1,Online,OYO App,Breakfast Included,5.0,22:17,Debit Card,Premium
BKG040567,CID0001,13,3,2024-01-28,2024-01-31,2024-01-25,3,9927.24,0,9927.24,9927.24,0,3,1,Online,OYO Website,Half Board,3.4,12:05,Credit Card,Premium
BKG040568,CID1914,196,40,2024-09-15,2024-09-17,2024-09-07,2,2045.93,0,2045.93,2045.93,0,8,1,Walk-in,Walk-in,Breakfast Included,,09:08,UPI,Standard
BKG040569,CID2873,26,6,2024-05-31,2024-06-02,2024-04-08,2,1625.24,15,1381.45,1381.45,0,53,2,OTA,Booking.com,Half Board,4.3,17:06,Debit Card,Standard
BKG040570,CID6263,131,27,2024-01-03,2024-01-05,2024-01-01,2,2330.29,0,2330.29,2330.29,0,11,1,Walk-in,Walk-in,No Meal,3.0,13:08,Credit Card,Standard
BKG040571,CID6944,109,22,2024-11-05,2024-11-06,2024-10-15,1,3506.14,25,2629.6,2629.6,0,21,4,Corporate,Corporate Direct,Half Board,4.0,20:59,UPI,Suite
BKG040572,CID0849,296,60,2024-12-22,2024-12-23,2024-12-04,1,1526.73,25,1145.05,1145.05,0,18,2,Online,OYO App,No Meal,4.2,15:22,Debit Card,Standard
BKG040573,CID1667,87,18,2024-02-16,2024-02-22,2024-01-01,6,10811.1,0,10811.1,10811.1,0,52,2,Walk-in,Walk-in,Breakfast Included,3.7,10:25,UPI,Deluxe
BKG040574,CID6218,136,28,2024-01-06,2024-01-07,2024-01-01,1,1314.43,0,1314.43,1314.43,0,27,2,Corporate,Corporate Direct,No Meal,3.6,14:48,UPI,Standard
BKG040575,CID1453,174,35,2024-03-13,2024-03-15,2024-02-06,2,13803.92,0,13803.92,0.0,1,36,1,Online,OYO Website,Full Board,3.6,15:37,Wallet,Suite
BKG040576,CID2010,271,55,2024-04-16,2024-04-17,2024-03-31,1,1148.31,5,1090.89,1090.89,0,16,1,OTA,MakeMyTrip,Breakfast Included,4.1,08:54,UPI,Standard
BKG040577,CID5071,56,12,2024-07-05,2024-07-08,2024-06-17,3,2888.12,10,2599.31,2599.31,0,18,2,OTA,Goibibo,Breakfast Included,,12:13,Debit Card,Standard
BKG040578,CID1945,58,12,2024-10-23,2024-10-25,2024-10-11,2,6907.92,0,6907.92,6907.92,0,12,3,OTA,Goibibo,No Meal,,03:11,Net Banking,Premium
BKG040579,CID3532,158,32,2024-07-11,2024-07-15,2024-07-10,4,15159.17,5,14401.21,0.0,1,1,2,OTA,Goibibo,Half Board,3.6,15:21,UPI,Premium
BKG040580,CID0199,84,17,2024-02-21,2024-02-25,2024-02-14,4,24680.29,25,18510.22,18510.22,0,7,3,Corporate,Corporate Direct,Full Board,,20:13,Credit Card,Suite
BKG040581,CID7298,161,33,2024-02-15,2024-02-17,2024-01-25,2,2249.31,5,2136.84,2136.84,0,21,3,Online,OYO App,Half Board,4.2,20:57,Debit Card,Standard
BKG040582,CID4192,57,12,2024-12-06,2024-12-11,2024-11-11,5,9971.98,10,8974.78,8974.78,0,25,1,Online,OYO Website,Half Board,3.9,06:11,Credit Card,Deluxe
BKG040583,CID1769,251,51,2024-06-25,2024-06-27,2024-06-09,2,2428.65,0,2428.65,2428.65,0,16,3,Corporate,Corporate Direct,No Meal,,16:56,Debit Card,Standard
BKG040584,CID6342,221,45,2024-09-07,2024-09-08,2024-08-23,1,1204.1,20,963.28,963.28,0,15,4,OTA,MakeMyTrip,No Meal,3.7,15:24,Credit Card,Standard
BKG040585,CID0355,11,3,2024-01-15,2024-01-17,2024-01-13,2,2457.92,5,2335.02,2335.02,0,2,2,OTA,Goibibo,No Meal,4.5,13:58,UPI,Standard
BKG040586,CID6993,258,52,2024-12-01,2024-12-02,2024-11-29,1,3192.47,15,2713.6,0.0,1,2,4,Corporate,Corporate Direct,Breakfast Included,3.5,11:25,UPI,Premium
BKG040587,CID5069,294,59,2024-06-29,2024-07-05,2024-06-26,6,30095.4,0,30095.4,30095.4,0,3,1,OTA,Booking.com,Breakfast Included,3.4,17:50,Wallet,Suite
BKG040588,CID7499,62,13,2024-09-14,2024-09-16,2024-07-23,2,3170.16,25,2377.62,2377.62,0,53,3,Travel Agent,Goibibo,Half Board,,20:07,UPI,Deluxe
BKG040589,CID4253,257,52,2024-07-06,2024-07-10,2024-06-18,4,10375.44,0,10375.44,10375.44,0,18,2,Online,OYO App,No Meal,3.0,15:17,Wallet,Deluxe
BKG040590,CID6447,111,23,2024-12-17,2024-12-20,2024-11-21,3,4437.62,15,3771.98,3771.98,0,26,1,OTA,MakeMyTrip,No Meal,4.5,19:59,Wallet,Standard
BKG040591,CID6582,233,47,2024-12-04,2024-12-08,2024-11-17,4,9760.5,10,8784.45,8784.45,0,17,1,OTA,Agoda,Breakfast Included,2.6,23:05,UPI,Premium
BKG040592,CID3274,91,19,2024-05-20,2024-05-21,2024-05-16,1,1526.96,10,1374.26,1374.26,0,4,1,OTA,Booking.com,Half Board,3.6,22:39,UPI,Standard
BKG040593,CID6812,113,23,2024-07-07,2024-07-10,2024-06-22,3,8570.92,10,7713.83,7713.83,0,15,2,OTA,Goibibo,Breakfast Included,4.1,15:00,UPI,Premium
BKG040594,CID3537,141,29,2024-08-17,2024-08-21,2024-07-18,4,6409.06,0,6409.06,6409.06,0,30,2,Corporate,Corporate Direct,Full Board,,18:10,Debit Card,Standard
BKG040595,CID1379,71,15,2024-01-18,2024-01-19,2024-01-08,1,1497.24,15,1272.65,1272.65,0,10,2,Travel Agent,Goibibo,Breakfast Included,3.8,23:08,Wallet,Standard
BKG040596,CID3710,237,48,2024-11-19,2024-11-22,2024-11-19,3,7595.49,0,7595.49,7595.49,0,0,2,Online,OYO App,Breakfast Included,3.7,17:12,UPI,Deluxe
BKG040597,CID3002,294,59,2024-06-21,2024-06-23,2024-06-20,2,11446.15,0,11446.15,0.0,1,1,3,OTA,Booking.com,Breakfast Included,4.4,17:08,UPI,Suite
BKG040598,CID0166,257,52,2024-08-03,2024-08-04,2024-07-28,1,2277.89,10,2050.1,2050.1,0,6,1,Corporate,Corporate Direct,Breakfast Included,,18:48,Credit Card,Deluxe
BKG040599,CID2411,67,14,2024-07-05,2024-07-07,2024-04-28,2,4986.29,0,4986.29,0.0,1,68,2,OTA,MakeMyTrip,Half Board,4.1,20:13,UPI,Deluxe
BKG040600,CID2314,271,55,2024-06-22,2024-06-26,2024-06-13,4,4725.56,0,4725.56,4725.56,0,9,4,Corporate,Corporate Direct,No Meal,3.7,14:08,Credit Card,Standard
BKG040601,CID3741,237,48,2024-03-06,2024-03-12,2024-02-29,6,15956.89,30,11169.82,11169.82,0,6,1,Walk-in,Walk-in,Breakfast Included,3.8,08:43,Credit Card,Deluxe
BKG040602,CID7313,69,14,2024-05-21,2024-05-22,2024-05-03,1,4181.43,20,3345.14,3345.14,0,18,1,Corporate,Corporate Direct,No Meal,4.1,13:42,UPI,Suite
BKG040603,CID5119,49,10,2024-12-10,2024-12-11,2024-12-04,1,6861.58,30,4803.11,4803.11,0,6,4,OTA,MakeMyTrip,Full Board,4.3,21:01,Credit Card,Suite
BKG040604,CID7330,97,20,2024-07-20,2024-07-21,2024-07-08,1,2502.08,10,2251.87,2251.87,0,12,2,Corporate,Corporate Direct,No Meal,3.8,23:48,Credit Card,Deluxe
BKG040605,CID5849,213,43,2024-12-13,2024-12-16,2024-11-29,3,9207.8,0,9207.8,0.0,1,14,1,Travel Agent,Goibibo,Breakfast Included,4.5,20:57,Credit Card,Premium
BKG040606,CID0810,217,44,2024-09-05,2024-09-10,2024-08-25,5,13655.59,25,10241.69,0.0,1,11,4,Online,OYO App,No Meal,,20:40,UPI,Deluxe
BKG040607,CID5812,61,13,2024-05-12,2024-05-13,2024-05-07,1,1197.34,5,1137.47,0.0,1,5,1,Online,OYO App,No Meal,4.0,22:59,Credit Card,Standard
BKG040608,CID3114,216,44,2024-12-23,2024-12-26,2024-12-23,3,2790.97,10,2511.87,2511.87,0,0,2,OTA,MakeMyTrip,Half Board,,22:10,Credit Card,Standard
BKG040609,CID0594,106,22,2024-02-01,2024-02-03,2024-01-13,2,2465.16,20,1972.13,1972.13,0,19,1,OTA,Goibibo,Breakfast Included,3.8,18:39,UPI,Standard
BKG040610,CID6791,134,27,2024-09-15,2024-09-16,2024-08-31,1,6439.6,0,6439.6,6439.6,0,15,4,OTA,Goibibo,No Meal,4.3,19:30,UPI,Suite
BKG040611,CID0186,241,49,2024-03-09,2024-03-10,2024-02-25,1,1057.68,15,899.03,899.03,0,13,2,Travel Agent,Goibibo,Breakfast Included,3.4,18:07,UPI,Standard
BKG040612,CID4103,106,22,2024-02-16,2024-02-19,2024-01-01,3,3352.0,20,2681.6,2681.6,0,151,1,Online,OYO Website,No Meal,4.2,22:32,UPI,Standard
BKG040613,CID0381,156,32,2024-09-09,2024-09-12,2024-08-11,3,2704.14,10,2433.73,0.0,1,29,2,OTA,Agoda,Full Board,3.0,18:08,Credit Card,Standard
BKG040614,CID6392,268,54,2024-12-30,2024-12-31,2024-12-06,1,2585.66,30,1809.96,0.0,1,25,1,OTA,Goibibo,No Meal,,18:08,UPI,Premium
BKG040615,CID4922,297,60,2024-10-22,2024-10-23,2024-10-09,1,2743.1,0,2743.1,2743.1,0,13,2,OTA,Booking.com,Breakfast Included,,22:40,Credit Card,Deluxe
BKG040616,CID0624,273,55,2024-09-01,2024-09-03,2024-08-31,2,6609.59,25,4957.19,4957.19,0,1,1,Online,OYO App,Breakfast Included,3.4,16:01,Credit Card,Premium
BKG040617,CID4512,231,47,2024-07-13,2024-07-14,2024-06-01,1,1325.64,0,1325.64,1325.64,0,42,2,Online,OYO App,Full Board,3.6,13:13,Credit Card,Standard
BKG040618,CID5844,221,45,2024-10-28,2024-11-02,2024-09-03,5,5975.01,0,5975.01,5975.01,0,55,1,Online,OYO Website,No Meal,3.9,19:09,Debit Card,Standard
BKG040619,CID6209,276,56,2024-07-19,2024-07-21,2024-07-17,2,2287.05,0,2287.05,2287.05,0,2,4,OTA,Booking.com,Full Board,,22:36,Credit Card,Standard
BKG040620,CID2910,212,43,2024-03-26,2024-03-27,2024-02-18,1,2314.58,10,2083.12,2083.12,0,37,2,Corporate,Corporate Direct,Full Board,,21:31,UPI,Deluxe
BKG040621,CID7271,22,5,2024-07-29,2024-08-04,2024-07-29,6,10149.22,5,9641.76,0.0,1,0,2,Corporate,Corporate Direct,Breakfast Included,,09:28,UPI,Deluxe
BKG040622,CID4815,311,63,2024-01-26,2024-02-01,2024-01-17,6,6862.79,20,5490.23,5490.23,0,9,4,Corporate,Corporate Direct,No Meal,4.3,18:52,UPI,Standard
BKG040623,CID2856,126,26,2024-12-01,2024-12-03,2024-11-30,2,2481.84,10,2233.66,2233.66,0,1,2,Travel Agent,Goibibo,No Meal,3.8,06:28,Credit Card,Standard
BKG040624,CID3079,59,12,2024-11-23,2024-11-25,2024-11-07,2,8433.44,10,7590.1,0.0,1,16,1,OTA,Agoda,Breakfast Included,5.0,18:03,UPI,Suite
BKG040625,CID1258,68,14,2024-03-09,2024-03-12,2024-03-02,3,9352.62,0,9352.62,9352.62,0,7,2,OTA,Agoda,Breakfast Included,4.4,15:41,Credit Card,Premium
BKG040626,CID5291,21,5,2024-05-28,2024-06-01,2024-03-19,4,5209.77,10,4688.79,4688.79,0,70,2,OTA,MakeMyTrip,Half Board,,23:02,Net Banking,Standard
BKG040627,CID2269,236,48,2024-05-23,2024-05-27,2024-05-04,4,3697.92,5,3513.02,3513.02,0,19,2,Travel Agent,MakeMyTrip,Full Board,3.6,12:14,UPI,Standard
BKG040628,CID5667,67,14,2024-04-21,2024-04-23,2024-04-02,2,4499.68,10,4049.71,4049.71,0,19,1,Online,OYO App,Breakfast Included,4.1,17:54,Net Banking,Deluxe
BKG040629,CID0707,61,13,2024-02-22,2024-02-24,2024-01-27,2,2048.39,0,2048.39,2048.39,0,26,2,Corporate,Corporate Direct,Breakfast Included,2.9,23:46,Wallet,Standard
BKG040630,CID6994,228,46,2024-11-28,2024-11-29,2024-11-02,1,2693.18,10,2423.86,0.0,1,26,2,Online,OYO App,Breakfast Included,4.2,21:10,Wallet,Premium
BKG040631,CID4428,236,48,2024-10-27,2024-10-28,2024-10-15,1,968.68,10,871.81,871.81,0,12,1,OTA,Goibibo,Breakfast Included,3.6,23:40,Wallet,Standard
BKG040632,CID4562,325,65,2024-08-28,2024-08-29,2024-08-17,1,12103.77,0,12103.77,12103.77,0,11,1,Online,OYO App,Breakfast Included,,18:00,UPI,Luxury
BKG040633,CID4181,21,5,2024-02-06,2024-02-09,2024-01-13,3,4659.65,0,4659.65,4659.65,0,24,2,Corporate,Corporate Direct,Half Board,,20:14,UPI,Standard
BKG040634,CID3356,251,51,2024-07-07,2024-07-09,2024-06-28,2,2143.39,0,2143.39,2143.39,0,9,1,Online,OYO App,Full Board,3.6,14:24,UPI,Standard
BKG040635,CID6753,198,40,2024-11-25,2024-11-28,2024-10-19,3,8631.37,25,6473.53,6473.53,0,37,2,Corporate,Corporate Direct,Breakfast Included,3.8,21:20,UPI,Premium
BKG040636,CID6267,221,45,2024-08-21,2024-08-24,2024-08-17,3,3113.81,0,3113.81,3113.81,0,4,2,Walk-in,Walk-in,Half Board,3.6,20:41,Credit Card,Standard
BKG040637,CID0961,263,53,2024-04-20,2024-04-21,2024-04-14,1,3202.0,10,2881.8,2881.8,0,6,1,Online,OYO App,No Meal,4.2,17:20,Wallet,Premium
BKG040638,CID0981,262,53,2024-12-29,2024-12-31,2024-11-22,2,3227.19,20,2581.75,2581.75,0,37,2,Online,OYO Website,Breakfast Included,2.6,16:32,UPI,Deluxe
BKG040639,CID5636,176,36,2024-12-08,2024-12-11,2024-12-06,3,2585.53,25,1939.15,1939.15,0,2,3,OTA,Goibibo,No Meal,3.5,18:01,UPI,Standard
BKG040640,CID1054,123,25,2024-10-03,2024-10-05,2024-09-19,2,4673.44,0,4673.44,4673.44,0,14,1,Corporate,Corporate Direct,No Meal,4.7,23:02,Debit Card,Premium
BKG040641,CID3474,133,27,2024-02-11,2024-02-15,2024-01-18,4,16039.86,10,14435.87,14435.87,0,24,1,Travel Agent,MakeMyTrip,Full Board,4.4,18:23,UPI,Premium
BKG040642,CID1397,291,59,2024-05-13,2024-05-18,2024-04-27,5,7475.64,25,5606.73,5606.73,0,16,1,Corporate,Corporate Direct,Breakfast Included,2.9,18:33,Credit Card,Standard
BKG040643,CID0367,183,37,2024-11-15,2024-11-16,2024-11-14,1,2674.39,5,2540.67,2540.67,0,1,2,Walk-in,Walk-in,No Meal,3.0,20:59,UPI,Premium
BKG040644,CID6575,248,50,2024-03-31,2024-04-02,2024-02-08,2,6084.34,20,4867.47,4867.47,0,52,1,Walk-in,Walk-in,No Meal,3.9,02:12,Wallet,Premium
BKG040645,CID0350,306,62,2024-11-15,2024-11-19,2024-10-29,4,5066.37,5,4813.05,4813.05,0,17,1,OTA,Booking.com,No Meal,,20:25,Credit Card,Standard
BKG040646,CID6464,32,7,2024-12-24,2024-12-25,2024-11-11,1,1945.62,0,1945.62,1945.62,0,43,1,OTA,Goibibo,Breakfast Included,3.4,11:03,Debit Card,Deluxe
BKG040647,CID6533,181,37,2024-08-31,2024-09-01,2024-06-27,1,1230.98,0,1230.98,1230.98,0,65,3,Online,OYO Website,Full Board,4.2,22:25,UPI,Standard
BKG040648,CID0495,28,6,2024-12-13,2024-12-14,2024-12-04,1,3044.2,0,3044.2,3044.2,0,9,2,OTA,MakeMyTrip,Half Board,3.8,21:15,Net Banking,Premium
BKG040649,CID7325,166,34,2024-05-12,2024-05-15,2024-03-14,3,3589.61,5,3410.13,3410.13,0,59,2,Travel Agent,MakeMyTrip,No Meal,3.8,23:30,Credit Card,Standard
BKG040650,CID7307,11,3,2024-10-25,2024-10-27,2024-10-24,2,2355.47,5,2237.7,0.0,1,1,1,Online,OYO App,Breakfast Included,3.4,18:05,Debit Card,Standard
BKG040651,CID5474,42,9,2024-06-11,2024-06-13,2024-06-05,2,4142.15,0,4142.15,4142.15,0,6,2,Corporate,Corporate Direct,Half Board,3.0,21:08,Cash,Deluxe
BKG040652,CID6376,250,50,2024-11-11,2024-11-13,2024-11-04,2,26076.92,5,24773.07,24773.07,0,7,1,Online,OYO App,Breakfast Included,4.2,18:18,Credit Card,Luxury
BKG040653,CID1596,82,17,2024-06-01,2024-06-02,2024-05-28,1,1916.32,20,1533.06,0.0,1,4,1,OTA,Agoda,No Meal,3.5,09:46,Credit Card,Deluxe
BKG040654,CID6584,316,64,2024-06-14,2024-06-18,2024-06-11,4,3977.57,30,2784.3,0.0,1,3,1,OTA,MakeMyTrip,Half Board,3.6,17:03,UPI,Standard
BKG040655,CID6037,237,48,2024-03-24,2024-03-27,2024-03-13,3,6712.9,0,6712.9,6712.9,0,11,2,Online,OYO Website,No Meal,3.4,21:44,Credit Card,Deluxe
BKG040656,CID7212,46,10,2024-11-12,2024-11-13,2024-11-01,1,1065.4,25,799.05,799.05,0,11,2,Corporate,Corporate Direct,No Meal,,22:02,Wallet,Standard
BKG040657,CID4819,240,48,2024-03-28,2024-03-29,2024-03-27,1,10370.59,15,8815.0,8815.0,0,1,1,Online,OYO App,Breakfast Included,,19:25,UPI,Luxury
BKG040658,CID6631,36,8,2024-05-03,2024-05-06,2024-04-25,3,3349.52,10,3014.57,3014.57,0,8,2,Online,OYO App,Breakfast Included,3.2,21:16,Net Banking,Standard
BKG040659,CID1698,148,30,2024-07-15,2024-07-16,2024-07-04,1,4087.9,30,2861.53,2861.53,0,11,2,Travel Agent,Goibibo,Breakfast Included,3.4,20:26,Debit Card,Premium
BKG040660,CID0762,136,28,2024-09-09,2024-09-10,2024-08-20,1,1435.37,30,1004.76,1004.76,0,20,2,Walk-in,Walk-in,No Meal,,18:19,Credit Card,Standard
BKG040661,CID1621,136,28,2024-10-13,2024-10-14,2024-10-08,1,1395.56,0,1395.56,1395.56,0,5,1,Online,OYO Website,No Meal,3.3,16:47,Credit Card,Standard
BKG040662,CID4533,255,51,2024-08-08,2024-08-10,2024-08-08,2,21881.59,10,19693.43,19693.43,0,0,2,Corporate,Corporate Direct,No Meal,4.0,17:24,UPI,Luxury
BKG040663,CID0310,277,56,2024-11-13,2024-11-16,2024-11-11,3,4415.56,0,4415.56,4415.56,0,2,3,Online,OYO Website,No Meal,,18:44,UPI,Deluxe
BKG040664,CID1109,191,39,2024-09-23,2024-09-27,2024-08-23,4,4935.76,30,3455.03,3455.03,0,31,2,Walk-in,Walk-in,Breakfast Included,3.2,04:42,UPI,Standard
BKG040665,CID3172,186,38,2024-09-24,2024-09-28,2024-09-20,4,4019.76,0,4019.76,4019.76,0,4,1,OTA,MakeMyTrip,Breakfast Included,2.7,15:41,Credit Card,Standard
BKG040666,CID1054,42,9,2024-03-25,2024-03-26,2024-01-04,1,1631.88,20,1305.5,1305.5,0,81,1,Online,OYO App,Breakfast Included,3.9,10:36,Net Banking,Deluxe
BKG040667,CID0914,184,37,2024-04-07,2024-04-08,2024-03-15,1,3826.14,5,3634.83,3634.83,0,23,1,Online,OYO App,No Meal,3.3,21:53,Credit Card,Suite
BKG040668,CID0804,316,64,2024-05-19,2024-05-24,2024-05-08,5,4594.76,30,3216.33,3216.33,0,11,1,Corporate,Corporate Direct,Breakfast Included,3.5,23:11,Credit Card,Standard
BKG040669,CID6432,181,37,2024-03-16,2024-03-21,2024-03-09,5,6141.35,5,5834.28,5834.28,0,7,1,Travel Agent,MakeMyTrip,Half Board,3.8,13:18,UPI,Standard
BKG040670,CID5956,51,11,2024-08-20,2024-08-21,2024-08-15,1,1400.53,5,1330.5,1330.5,0,5,2,Online,OYO Website,Full Board,2.8,18:39,Debit Card,Standard
BKG040671,CID0209,171,35,2024-12-12,2024-12-15,2024-11-17,3,3869.99,0,3869.99,3869.99,0,25,2,Corporate,Corporate Direct,Breakfast Included,3.3,20:09,Debit Card,Standard
BKG040672,CID1261,317,64,2024-04-18,2024-04-20,2024-04-10,2,3377.35,25,2533.01,2533.01,0,8,2,Online,OYO Website,Half Board,4.0,21:51,Credit Card,Deluxe
BKG040673,CID4252,117,24,2024-06-21,2024-06-22,2024-06-03,1,1889.52,5,1795.04,0.0,1,18,2,Corporate,Corporate Direct,No Meal,,21:08,Net Banking,Deluxe
BKG040674,CID1204,294,59,2024-11-09,2024-11-11,2024-10-01,2,11374.35,5,10805.63,10805.63,0,39,2,Online,OYO Website,Half Board,4.2,16:33,Net Banking,Suite
BKG040675,CID3697,183,37,2024-04-17,2024-04-18,2024-02-26,1,2257.59,0,2257.59,2257.59,0,51,1,Online,OYO App,No Meal,,22:28,Debit Card,Premium
BKG040676,CID4387,81,17,2024-12-24,2024-12-28,2024-11-10,4,5085.99,5,4831.69,4831.69,0,44,2,OTA,Booking.com,No Meal,,14:30,Net Banking,Standard
BKG040677,CID4809,113,23,2024-07-06,2024-07-10,2024-06-29,4,9850.57,25,7387.93,7387.93,0,7,2,Travel Agent,Goibibo,Half Board,3.7,20:30,Debit Card,Premium
BKG040678,CID0766,91,19,2024-05-28,2024-05-30,2024-04-11,2,2966.04,10,2669.44,2669.44,0,47,1,Walk-in,Walk-in,No Meal,,21:15,Wallet,Standard
BKG040679,CID3722,306,62,2024-08-16,2024-08-17,2024-07-10,1,1126.1,15,957.18,957.18,0,37,2,OTA,MakeMyTrip,No Meal,3.0,07:04,Credit Card,Standard
BKG040680,CID3677,156,32,2024-02-21,2024-02-22,2024-02-17,1,975.2,15,828.92,828.92,0,4,1,Corporate,Corporate Direct,Breakfast Included,2.8,13:27,UPI,Standard
BKG040681,CID5203,221,45,2024-03-29,2024-03-31,2024-03-12,2,2079.78,15,1767.81,1767.81,0,17,3,Online,OYO Website,Breakfast Included,4.7,16:28,Cash,Standard
BKG040682,CID2836,246,50,2024-01-16,2024-01-21,2024-01-01,5,6477.36,0,6477.36,6477.36,0,22,1,Online,OYO Website,Half Board,4.3,21:10,UPI,Standard
BKG040683,CID0549,68,14,2024-04-18,2024-04-23,2024-04-12,5,18313.28,20,14650.62,14650.62,0,6,1,Corporate,Corporate Direct,No Meal,3.6,16:18,UPI,Premium
BKG040684,CID6704,233,47,2024-08-14,2024-08-18,2024-06-29,4,11763.0,10,10586.7,10586.7,0,46,1,OTA,MakeMyTrip,Half Board,3.5,16:21,UPI,Premium
BKG040685,CID1719,163,33,2024-05-05,2024-05-07,2024-04-30,2,5459.64,5,5186.66,0.0,1,5,2,OTA,MakeMyTrip,Full Board,3.0,00:50,Credit Card,Premium
BKG040686,CID2131,238,48,2024-06-05,2024-06-07,2024-05-23,2,7210.06,10,6489.05,6489.05,0,13,1,Corporate,Corporate Direct,Breakfast Included,3.3,17:09,UPI,Premium
BKG040687,CID2655,151,31,2024-09-24,2024-09-26,2024-08-13,2,2393.94,5,2274.24,2274.24,0,42,2,Online,OYO App,Breakfast Included,4.8,18:05,Debit Card,Standard
BKG040688,CID1877,253,51,2024-07-21,2024-07-22,2024-07-06,1,3359.31,0,3359.31,0.0,1,15,2,Walk-in,Walk-in,Breakfast Included,3.5,04:49,Cash,Premium
BKG040689,CID3032,76,16,2024-08-21,2024-08-23,2024-08-18,2,1765.55,5,1677.27,1677.27,0,3,1,Travel Agent,MakeMyTrip,Half Board,3.8,22:21,UPI,Standard
BKG040690,CID3305,277,56,2024-06-02,2024-06-06,2024-05-31,4,5543.63,15,4712.09,0.0,1,2,2,Online,OYO Website,No Meal,3.4,17:11,Wallet,Deluxe
